,PC1,PC2,cluster
IQGAP3,0.6141920033063106,-0.4826005824206122,0
EFCC1,1.850848888270684,-1.448841639447619,0
IARS,52.567303155171146,-19.95188688112465,0
COPB1,58.06227419618113,-23.21522267831317,0
DYNLL1,12.499267818345244,-4.679534123582438,0
EMG1,12.394359818727596,-5.046001085916221,0
SLC12A6,77.54355652300492,-45.67021607208536,0
AC019131.2,0.4091734300801442,-0.4351578127012485,0
AL354793.1,2.166306236375801,-0.316269975316419,0
CASP1,1.018045243523156,-0.8476657103181603,0
C2orf15,0.7092912613025385,-0.1749465419427422,0
LAPTM4A,39.18691780954771,-31.36569130376458,0
STKLD1,1.3867727823968137,-0.3715662551594263,0
AC092611.1,0.4376414989855832,-0.0860043993591792,0
MEAK7,17.295746570927193,-8.32485757517989,0
AC005332.7,0.7970821829312689,-0.1476411862558471,0
ROCR,0.1572787158428383,-0.0904051219999805,0
REEP5,38.25209904165031,-14.01936524706677,0
SLC25A12,86.72536069498753,-2.7124774535933227,0
TP53,10.894898274377248,-4.863827246429601,0
PERP,9.491458010873684,-2.018908992689816,0
AL136040.1,0.3459445371560434,0.0020443900681383,0
RINT1,16.036498767435244,-5.724697962312421,0
PKD1,27.06079700566637,-10.1612263414321,0
AL133215.2,0.0178933767000182,-0.0038388790016306,0
AC006942.1,0.3696259854324796,-0.0789156182096037,0
MOB3A,17.80051423397785,-9.912494348284644,0
AC018755.1,0.0175899961402382,0.004264729182804,0
AC012100.2,0.0189560722792073,0.006652909278813,0
FXYD2,111.33716550052635,9.696898181950145,0
GRM5,17.135633861228463,-16.85841136627202,0
PATL2,5.709905620310244,-3.0241366580901383,0
AC011477.9,2.939860096021931,-0.8728123069961677,0
BUB1B,0.900646698256221,-0.233895285916015,0
AC015563.1,0.7548601765847449,-0.1316708704147563,0
AC019080.4,0.521520350468978,0.1450929989064724,0
AC009480.1,0.0687687560991254,0.0037729814899611,0
AC004943.2,25.94102973137313,-10.768272190483598,0
TMPRSS2,53.011904654865184,18.686876073220464,0
SPIN4-AS1,0.0163515053685082,0.005242553846881,0
RAPGEF1,130.77986919073007,-61.61759794652638,0
LIPE-AS1,25.388343039529342,-15.110988617178304,0
ZNF358,16.173828097502938,-8.25268071596434,0
AC093864.1,0.6996031426611355,-0.4880210283113452,0
ZBTB12,0.2008396232921401,0.0183684249854398,0
BORCS8,6.9173553543304,-2.3255247483246,0
SH3RF2,14.14087966807152,-9.435955492100922,0
LMO7-AS1,8.402107160208438,-1.911531562338386,0
SPINT1,15.809571064989887,-2.688715833253685,0
IDNK,12.692690429763454,-6.599263127982784,0
ONECUT3,0.0314292521882182,0.0051345119464559,0
AC141002.1,0.1511351567879812,-0.0834074510276754,0
TUSC3,84.65310885245214,-40.088477048951056,0
SEL1L2,0.6147323052874752,-0.2159196929337586,0
AC006960.2,0.51595838461274,-0.4825959555740884,0
AC008011.2,1.3495163014274596,-0.2813661103485481,0
AC073311.1,1.0081083877175108,-0.7201170167796065,0
LGALS3,33.01183452084299,1.596787378951976,0
AC055811.3,0.2088399494026007,-0.0928914693058736,0
AC092171.5,0.3130621803886595,-0.1106003482294002,0
A4GNT,0.1130236245953395,-0.14201689305625,0
PTPN7,1.3585467389160937,-0.5897062268111665,0
PFDN5,20.49571234014762,-7.456673070614472,0
AC090505.2,0.018938518536226,0.0128776011847913,0
AC007598.2,1.0715318281418826,-0.5629295846502977,0
HDAC3,18.69309733760664,-5.543968089212077,0
AL158212.1,2.528775374326466,-0.3519742080746659,0
SCMH1,304.6138886866033,-195.41184865378503,0
ZNF226,13.818848253424536,-2.292683337486612,0
AC022400.4,3.6821943767752088,-0.8049497274810499,0
TPMT,17.576734544320022,-14.370351656340764,0
PRR26,5.299454158274298,-2.989776150939921,0
PKDREJ,0.0642009943948412,-0.0270448529694335,0
LINC02056,1.946967359997342,0.2307845387151233,0
ZFY-AS1,2.676010106108809,-0.324244606089061,0
UMAD1,195.7192181377996,-27.895952228106488,0
AC003005.2,0.4184719835872165,-0.1213114283540626,0
TMEM26-AS1,0.1836589053838433,-0.0618171302960339,0
ASMT,0.4838596458512239,-0.1013546209191482,0
EVPLL,1.30848010496032,-0.2712848116614941,0
NAT8,5.264416908102276,-6.984372397117633,0
AC074117.1,4.43783033361071,-2.014922122754166,0
PSMA8,0.1463922111601817,-0.0684958181139689,0
PPP2R2A,125.30128137372536,-47.6404876504098,0
ZNF443,3.882636749164815,-1.1956351769324811,0
SREK1IP1,25.43848490479837,-8.279955900612899,0
TARID,21.84427710455984,-14.808563377811131,0
DNAJB6,52.79242069195978,-12.1159854651839,0
AC108879.1,0.2415686495950911,-0.245443953537238,0
AL353152.1,0.0089212152419443,0.0014236081735565,0
AC009163.7,1.6672864522238862,-0.0956699744506721,0
CCDC51,1.122651325595872,-0.3872828416610556,0
ALYREF,2.1677384986326595,-0.9237829993855878,0
AC008591.1,2.729531483329103,-0.6469227296399882,0
AC096541.1,0.0518596855473297,-0.1029965787496086,0
EFNB3,0.3716362068920449,-0.1156274264624382,0
ZNF772,3.462657714058333,0.0520349108992403,0
THOC6,4.214416012118668,-3.768653100486027,0
AC022101.1,0.8812108149579029,0.173455955031086,0
AL162713.2,0.4399126058873561,0.0194851155410512,0
AL157373.2,2.1546813936065234,-0.2306356938633829,0
VCAM1,53.79943002646409,-61.87384539644503,0
CDC123,23.82721545860476,-9.842571918412307,0
MAEL,4.559556088566782,-5.234304512513352,0
KIF3A,36.51140332781264,-9.086630784989774,0
FARSB,31.847659789199884,-11.761883012364455,0
ZSCAN20,2.5943043292919525,-0.8756830956806235,0
AL132657.1,0.701943680294155,-0.0968707106010889,0
L3MBTL1,27.30406140247308,-7.072951383363558,0
ORC3,43.75044949097218,-12.936835233524024,0
AL049637.1,0.8219186239559992,-0.2960888866324999,0
TMEM150A,5.711122874413305,-4.194663631385519,0
AC022306.2,1.1528784561518324,-0.2882529386797689,0
CIP2A,7.911698262805948,-3.299334903208087,0
AGXT,1.7853664238172142,-1.149829143894166,0
AC096733.2,0.2630073700044185,-0.0814378239087954,0
GALNT8,4.158299228366588,-0.6795318096195304,0
TRGC1,0.5146409980625082,-0.118268530382399,0
SF1,96.8112216707854,-31.093632768356613,0
PAXX,6.007109619485066,-2.1624456253675883,0
CASQ1,0.3122200039980251,-0.2849587669001477,0
TAOK3,166.19127431530623,-12.552572078176857,0
CBX2,0.0419740319094318,-0.0606958048611738,0
MCM8-AS1,0.6422359102259472,-0.2398842604293549,0
SLC2A13,96.6713886493851,-30.08959916864227,0
LINC01905,1.6769775849625426,-1.4783429420353036,0
GAPDHS,0.2243243302842997,-0.1058930543681355,0
NOC3L,27.99073908060799,-14.479657313393338,0
NFYC-AS1,1.2560096356772,-0.1084513772618891,0
CDK4,3.5433690165609786,-1.5049815410572531,0
CASS4,2.312182724791964,-1.2519202497943356,0
PPP2R5E,151.25961695326637,-54.13734655447307,0
JHY,23.16032748245803,-11.84582786551374,0
PCDHGB2,0.2039240378622042,-0.0297362269869186,0
AL356608.1,0.1331753330632699,-0.0738352980090113,0
XXYLT1,20.873395882186816,-9.32325416131151,0
KLF3-AS1,25.213727965128463,-9.91059217972551,0
RLN2,0.1900613295605848,-0.1640115292562407,0
GASK1A,13.412908182210908,-5.712708562080768,0
TEX26,0.0325307489940192,-0.0218033106903576,0
ABCA13,7.626075868449262,-3.8150577520506457,0
OSGEPL1-AS1,0.8313495030923316,-0.3195322115049767,0
POMZP3,12.07825468314952,-5.958767406818078,0
CGGBP1,34.66799392270265,-9.467956109692013,0
MSS51,4.0032194934733605,-1.1605528878313822,0
ENTPD6,19.328949109060897,-3.629050121599865,0
MIR194-2HG,1.298982530811239,-1.120405565162212,0
C6orf163,1.981935746476369,-0.1393412076619612,0
TOR3A,4.108933377139439,-2.009006584987188,0
AP001831.1,20.88875001133512,-5.299724128273182,0
TYR,1.4077769493818248,-1.2603440995016508,0
ATF6B,27.12308890160913,-11.500302603024414,0
MAFG,11.548312282984922,-6.261902167988115,0
PATL1,25.225569042248523,-10.851514254011944,0
AC090826.1,0.0681399799618092,0.0332638759155866,0
AC103855.3,0.0579977712027783,-0.0269874157711094,0
SLC26A4,37.66627430648327,0.5751213806616297,0
ICAM4,0.0384101978495713,-0.0141619394901368,0
AL121999.1,9.03108461742432,-6.672203913511653,0
AC019197.1,1524.6301525544934,392.181957937755,0
AL049779.4,9.253488709966852,-1.387009992251602,0
SPHKAP,0.5486243628003078,0.0202279811517371,0
FGGY,216.5199810903534,-118.73261854971712,0
SIGLEC15,0.2782842610813219,-0.1893813581121196,0
C1orf216,0.4405581222079379,-0.2343550470572827,0
PRRC2C,244.94439086075627,-89.84285818746953,0
RAB11A,58.5548621802474,-22.798916923430436,0
USP25,236.92192145923104,-42.67967141295093,0
MARVELD2,17.60661391024911,0.5598032405872678,0
RCAN3,13.508716362843936,-2.8359908831602234,0
SNRPD2,3.811909031682616,-0.5422253671586028,0
TUBD1,16.449938234987382,-3.711270643451967,0
SUCLA2-AS1,0.0744064201024536,-0.0042353878677771,0
AC116345.4,0.6144811162556848,-0.2109150451799333,0
STRA8,1.45597933650726,-1.5454323526224116,0
AP001037.1,1.4195246791686849,-0.9229769835213998,0
EOMES,0.151426159468098,-0.1982261222482969,0
AL596244.1,0.38662137313056,-0.1054060856917931,0
MBLAC1,0.4950266266481937,-0.0400954390335255,0
ITGBL1,38.40743081499384,-31.74626739414086,0
NEAT1,2314.0541803780825,-1022.9697606248968,0
AC010336.1,0.6000904089364488,-0.2669867026379436,0
PHPT1,12.45124811077854,-5.002962251533758,0
KY,2.071193829117678,-0.8053233737709301,0
TEX261,4.656407090639219,-2.5767387378411297,0
C1orf229,0.1024948415576775,-0.0299842912033499,0
AHI1,250.618136848902,-38.40447891844927,0
AC010207.1,0.2703144419671668,-0.1893478729614292,0
RPS10-NUDT3,1.6389056462520963,-0.7878564637761104,0
AL451069.1,0.2827871276190789,0.0820159215083053,0
AC091435.2,0.0314204682725365,-0.0260565326112105,0
AP001059.1,0.6952188344414247,-0.2478406855403894,0
AC093249.6,0.8225610517800696,0.0405400865837568,0
ADD3,123.88074800136988,-44.42748350319864,0
AP001924.1,0.5440226203728519,-0.3814205925546806,0
AC009974.2,0.8076005329971994,-0.6494813780034022,0
KLK8,0.0098474654977122,0.0005157489648631,0
SRF,7.650679405502615,-6.790883211554611,0
POC5,14.203436035588195,-5.649230021837137,0
TRIP10,23.17727085284392,-16.783597111696682,0
DNAJC21,28.75273940315043,-5.697262655903552,0
TRIM13,30.514256212143664,-17.411266825475284,0
AP005899.1,2.6001866897605064,-0.6869914989039342,0
SPTAN1,79.52369272192068,-43.20568565975397,0
LINC01844,1.3650733875385033,-0.0861939732003698,0
KLHL30,0.2920176471123601,-0.0991949561100402,0
PGBD5,7.810372695909344,-5.954782662753359,0
S100A14,1.8375588517520192,-0.08321131712626,0
UXS1,37.70589679258213,-3.740098253477045,0
ANO6,124.55606874192732,-55.13266616755956,0
AC008750.4,0.0728854684323466,-0.0120185614665077,0
TMEM132B,1.3394734082150777,-0.9747283530379756,0
AC006206.2,0.8035122246304929,-0.199246768662313,0
AC068726.1,0.0575348088643228,0.0086684495508113,0
CARD11,15.055688427050654,-12.03714521615346,0
LINC00658,0.118272086882268,-0.007471107392869,0
RPS26,11.083913694064684,-2.050960463099573,0
SEMA3F-AS1,5.697734177703738,-1.7230456200907645,0
USP36,60.983173908245206,-17.26641746573036,0
IL12RB1,1.0997087062255242,-0.6550589839585929,0
AC022424.2,3.815299068493672,-0.1658123123137169,0
AC026704.1,10.10834662919408,-1.7723186794639525,0
GLIDR,6.435654917979552,-3.055640138412105,0
AC004846.2,0.7925821406371117,-0.3839022234418687,0
AL353072.2,0.5794362054464545,-0.1854413898343218,0
HIVEP1,119.05464171596552,-56.409148637895626,0
VPS53,97.2055683451479,-28.702036802522866,0
SLC17A9,1.2986411938416642,-0.8027011339488802,0
ZNF611,69.9537994925127,-25.57949019349742,0
UNC45A,10.177417616822884,-3.9998260700319657,0
SERPINB7,0.0575625596638682,-0.0023026834954105,0
LINC00618,0.4649902687889037,-0.2812704951389742,0
CRIP1,10.804793600650337,2.093473969238375,0
LPP-AS1,0.6928700025663532,-0.6080375137633012,0
LINC02334,19.096506838531333,-8.94238188660553,0
NXNL2,11.983997278212204,-12.0895716901156,0
JAZF1-AS1,0.3047597790332237,-0.1895551846231327,0
UBE2J2,20.798704998667656,-10.463065363698036,0
AL109659.1,5.239671690806401,-3.867943826150228,0
NADK2,24.49472403258735,-5.253284418283098,0
AC068234.2,14.679626863264156,-21.14062489818316,0
CCDC102B,40.99939140802513,-15.480057199871853,0
DHRSX-IT1,0.5234236169771167,-0.1921762180309278,0
CCDC24,14.537055263091716,-1.5266726909292,0
ZNF704,188.753754366358,-50.24489826220297,0
TPRG1L,3.5314420246732428,-1.5443150485531965,0
ATM,96.52098904372188,-41.46047937350696,0
BAIAP2,45.51255751340443,-17.055047022097384,0
LINC02068,11.37698907715308,-11.32180060149702,0
NKPD1,0.1685206822242659,-0.0838679228181612,0
AC097641.2,0.0228718221987962,-0.0166572593221162,0
LY6E,2.1852126493595985,-2.170419182524819,0
COMMD6,7.820896458909922,-0.2457762857114205,0
AC092802.2,0.3667698878796059,-0.0947104667064065,0
C11orf58,61.86719978762093,-19.12495872646373,0
AC090510.2,0.0241609353837064,-0.0264447027355616,0
SSRP1,8.994862137673948,-3.4241812389535387,0
GRK7,0.9179752011707554,-0.3130774942725267,0
TGM6,0.1676374640606416,-0.1872644456015434,0
ATP5MGL,0.873080160769602,-0.2834563598005462,0
AC061958.1,15.18040366036944,-4.24520155552343,0
GABRG3,4.398081283927549,-2.715907542973081,0
AC114546.1,1.0163780453773947,-0.0599675975991237,0
SPTLC3,94.06673323108927,-30.23160755259321,0
AC091180.2,0.214415134222078,-0.0492779916893544,0
ZNF292,224.3881882946829,-50.23697427455685,0
PHKG2,8.500476484374687,-2.5988195619236225,0
TMEM242,16.006864959558218,-4.169103180249806,0
NEU1,4.787005331624966,-2.810403831014052,0
HSD17B14,20.578953599689367,-11.138477007591971,0
CREB3L4,2.404543902360253,-0.5662694052663858,0
AC097500.1,7.285205685398719,-1.366532368031639,0
GK,42.71982920830783,-23.97798229518676,0
ZNF763,11.944525849924217,-1.933697899249988,0
ZSWIM6,509.19576125964255,-221.02038064761425,0
AL137786.3,0.0218300406829592,0.0069325972531534,0
NRP2,21.290428265950485,-15.77088165311085,0
SLC39A10,56.12457418305424,-21.18411088223716,0
ISM1-AS1,0.025821648622242,-0.0146823732038001,0
AC016026.2,0.8707062067474036,-0.8371738597564166,0
AL049869.3,4.026726969950663,-0.1165955437521748,0
AP005432.2,0.295544327650298,-0.1169134334644814,0
PLPBP,6.55152436199295,-0.8865474945364252,0
ATP6V0E1,62.95808579866888,-0.3448815845143769,0
AC007036.2,0.7593862464844895,0.2251563786926536,0
CCDC85C,19.016362544189157,-6.820957528408081,0
AC099654.16,0.0040505694322051,0.0023678181857823,0
AC110813.1,0.2520088879409607,-0.0677844627842886,0
AL445259.1,1.003239843712126,-0.7780222861174134,0
CA8,45.15194562262448,1.455078750329667,0
AC138123.2,1.7756712612628325,-0.3986497120333342,0
GABRG3-AS1,0.4942853899647978,-0.3927871656256514,0
AC011726.3,0.0325527296306931,-0.0036292674581026,0
AL353796.1,0.7382172410654382,-0.1260557890143621,0
AP000688.2,2.348970421761402,0.6126328301553459,0
CHAC2,0.8653248055838468,-0.0770272835836236,0
SLC8A2,0.1365130968845419,0.0093947352305688,0
AP002490.1,3.1901820467335464,-1.9296064841628124,0
SLC9B1,9.475660240916046,-1.791088700715887,0
NAPRT,7.099638437410006,-3.2996775891162766,0
AC091946.2,0.2211940914115078,-0.0855876240592739,0
TNPO1,101.39223970939489,-25.253547038777064,0
SLC24A1,13.377916892652644,-4.022107706361153,0
MFAP4,2.1021777440869376,-2.074490272579631,0
GPR89A,12.381925629312036,-5.263658052399051,0
SMCR2,0.0287970569878166,-0.0186183630322512,0
AL390957.1,15.594518507214602,-3.02219661610501,0
AC010615.2,3.45977117193806,-1.018910287460471,0
DENND1B,154.15987133886549,-35.24787777278475,0
ANKRD30A,1.9453107898086903,-0.3623042071964958,0
AC079193.2,2.768642969833881,-0.4115962496263421,0
AC010776.2,0.0139826066813686,-0.0011678631844891,0
VCPKMT,12.32948273237811,-3.4668706670412077,0
MIR503HG,22.73681174448865,1.7424259928062231,0
JOSD1,13.568080460191496,-5.076008388429454,0
CRKL,10.520011876002286,-1.360315703588332,0
LINC02172,0.0130663738802002,-0.0140663872133612,0
ARC,0.2106986583907771,-0.0648488755896746,0
AC006116.6,0.047957765409833,0.0120866770600299,0
TOP3A,14.923888194594351,-5.336735852001721,0
MRPS14,4.382847804507211,-0.4040518897815492,0
AC002558.3,9.36064403212096,-3.342328586301988,0
MTERF2,11.035266445374113,-2.548230644643971,0
AC004448.2,0.672266925440826,-0.4482607199495192,0
R3HDM1,112.20072905670705,-28.070618039189764,0
TTLL9,9.845883946801784,-0.5247838212795398,0
PTPN18,18.151366386350293,-8.617483795607734,0
PRR34,0.8403766858276609,-0.6562260992306771,0
AC010181.1,0.1148970282232747,-0.1466166499130886,0
METTL23,6.373008758547169,-1.6791577231154244,0
OSTM1-AS1,0.0077245650413991,-0.0089539877443517,0
AC132872.5,1.6507206074463028,-0.6746612552098161,0
GPR153,2.036413081414571,-1.181524234787516,0
UBE2G1,85.32099909310867,-26.95076701522783,0
CLEC7A,3.7641530626554944,-2.700526057997084,0
EPCAM-DT,17.183751242046096,-16.649148086879745,0
PCF11-AS1,4.0035466212647295,-0.2956964019495428,0
PSMC6,35.11206272792156,-13.367957090907163,0
MT-ND4L,8.93174982399468,-2.3645385088309068,0
AC090515.6,0.0672376769219722,-8.846443084836514e-05,0
GET1,15.54333547724226,-6.026059911706802,0
CYP4A22-AS1,52.423093943050645,-36.37019151447747,0
ANKRD30BL,1.698675728040315,-0.9110982993964004,0
INO80,104.41703237149385,-38.01064502416294,0
ZNF430,19.64508922740224,-4.32546968179628,0
GLI3,24.56816989086669,-23.255737085900467,0
C5AR2,2.554796178650624,-1.3186648758796788,0
CRCP,25.50582917622336,-8.335595841732573,0
LINC01565,0.2891332617594147,-0.2206207672127837,0
AC105105.1,0.3347983160280954,-0.4411588980031259,0
FAM242F,0.3698371137159753,0.0216304553287919,0
TREML4,0.0828249277863287,-0.0521658133594653,0
SEPTIN5,0.3276224419376095,-0.1377291543052589,0
AC090469.1,0.2675409915264023,-0.0577814723767752,0
ATRX,319.2024682847414,-102.73568004734337,0
PSEN1,90.533627381273,-40.26740579111853,0
SLC4A1,6.602422088633448,0.3091937721867709,0
MIER3,16.41921514929119,-5.240839573424305,0
C1orf141,0.3680382884660205,-0.3220834318215579,0
MPP2,2.738669397887218,-0.8332573531042888,0
RAD50,99.42644748976808,-35.90155569242242,0
CD81-AS1,9.733048977488844,-5.80281413060404,0
LINC02643,0.080682275753492,-0.0216750107901623,0
OPRD1,0.1983246733464918,-0.0737218668731947,0
ZFPL1,2.8440061582556395,-0.6190652512477266,0
SH3PXD2B,26.937360071744223,-20.89625796108893,0
LINC00692,0.0648613612976147,-0.0121607961489742,0
CSTB,12.648803962136055,-5.964225188871927,0
AL021707.9,0.2990402546493182,0.0090102397193542,0
AC233976.2,0.0589960609885809,0.0070651435210149,0
AL450338.2,0.2038078795979805,-0.0847334212288655,0
AC023202.1,0.1364521905100228,-0.2478722449000122,0
NES,6.48970203009134,-3.0781088739021527,0
AL034550.2,0.1192909010064793,-0.0692092046344813,0
AC018638.7,3.3721383431613603,-0.4678350627991854,0
AC022509.1,0.2058179188675795,-0.237008213504854,0
FIGLA,0.021867627869864,-0.0188592744918683,0
FNIP1,167.88249773838453,-75.5380381643798,0
LINC01772,2.74336136426926,-1.0768963508291278,0
AL354979.1,0.1031278735971485,-0.073456814167241,0
CLDN18,1.7382404150237825,-1.2871140105410823,0
AC068870.2,0.0155118827987145,-0.0085650923705517,0
EDEM2,15.819544984928813,-5.781907476172929,0
NAA50,62.63705909311739,-12.328085698693902,0
FAM13A,158.64503422738775,-51.65356973324012,0
ITGB1-DT,4.4306006678758445,-3.8879488489044935,0
PCDHGA9,1.093400361082571,-0.523891715988717,0
CFAP69,73.4173792545128,-31.05927909803462,0
NUGGC,8.003598240227943,-5.92891608772668,0
AC099563.2,0.1155440343651214,-0.0473995146821676,0
C3orf38,12.72625478817912,-3.186974385275897,0
DCTD,11.320604907921512,-6.112990313349848,0
CEP250,9.938312415425342,-5.313529647228125,0
CPSF7,33.24027085867585,-11.592771535750604,0
AC012413.1,0.1014266594941139,0.0609082861044055,0
DRAM1,36.44418769235521,-27.71970009705208,0
LINC02367,0.4088514055620968,-0.2281411800010212,0
EDNRB,6.592520290373763,-3.1526051598425333,0
EIF2S1,19.583817027979126,-7.395854584352199,0
RRN3,16.11995559903252,-5.143016586419853,0
TCTE3,2.085849754331427,-0.173418204692497,0
AL359541.1,0.0210543934771942,0.0103779477736836,0
CFAP20,5.370594885438362,-2.365924331563363,0
LINC00479,0.2375865758396266,-0.1675503218504639,0
AC079362.1,0.230616946413332,-0.1406913838410383,0
ENPP1,28.572068704335035,-28.50002057279702,0
PSPC1,126.53083349756122,-38.7984656601775,0
AC004816.1,2.415888314428328,-0.6551187778814169,0
LINC00266-4P,0.4699628689118194,-0.1739675417693547,0
CTRC,0.0380728253739695,-0.0158682007943636,0
UBE2J1,22.938113946702515,-6.636431900128472,0
KCNK4,0.1943880830777412,-0.114865688704543,0
TNFAIP8L3,2.9132617061813355,-2.597761957538611,0
MGST1,35.63405802572894,-34.61585363397602,0
PLCB1,652.3238391931413,114.42707068446003,0
AC005342.2,0.0355047077199848,-0.0309446901718554,0
WDR61,15.172810785964074,-4.492313404480264,0
AL359851.1,1.0643238551004013,-0.2634570948079604,0
MT1E,14.496351840603094,-14.526468760656227,0
BX284668.6,0.0642313116895699,-0.0187073124803321,0
AC119868.2,1.771759554444904,-3.378621026355409,0
TLE4,77.36083268250518,-52.68835420047024,0
VIL1,3.014071061956901,-3.794380330664488,0
ZNF347,13.200624843996971,-3.359767634882785,0
MAFTRR,3.4507195638440367,-3.006182006001047,0
FMR1-AS1,0.862486828392302,-0.0762301708475122,0
AC011603.2,27.00440612035369,-7.424095841302594,0
TRABD,14.318622690128546,-3.78118677698141,0
CD8B,0.1658791967785482,-0.0374221453611214,0
HIC2,3.915728697242041,-1.0722496971545303,0
AL590640.1,0.0379449797132997,-0.0354307793202678,0
ZNF385C,1.2716814117580284,-0.2848335729730913,0
AL445253.1,0.2085025134616994,-0.0359496226585253,0
IGFBP7,546.2985521885244,-352.7132663661071,0
PDCD1,0.1428008837566803,-0.1558503923969404,0
SUN2,14.78385300998022,-8.818235843010646,0
ZNF275,4.746110099022005,-1.4500252306888797,0
AL158817.1,0.2631498243066385,-0.1547792821828813,0
ATOX1,10.68177698095528,-3.8533251318177824,0
NBPF15,15.629078235385146,-11.47233462948638,0
RPS28,15.191413996103313,-8.054042586677745,0
LHX9,0.0926671876403213,-0.0734687129029099,0
AC112722.1,6.8002992867221685,-0.7074415411786313,0
LPGAT1-AS1,0.1591705230712819,-0.1695168735552998,0
ZBTB46-AS1,1.3959293934983512,-1.0504275442589046,0
EPRS,26.943813563552453,-6.235986326343049,0
PYROXD2,7.279540766580122,-6.694384954611124,0
CCNE1,0.5174438958710224,-0.2062384103518593,0
AC005772.1,0.0157273214997792,-0.0002080516515803,0
NR4A2,33.02551281005074,-11.4040410049151,0
TPGS1,5.004575918349652,-1.911241093415577,0
AC092745.4,0.5874333622325132,-0.1611275995749757,0
AC074286.1,1.458572249405261,-0.2133512064726477,0
MTMR11,4.475520197095452,-4.404135227733321,0
AL359813.1,0.3788383583771657,-0.0958670965283683,0
AP000766.1,4.469669362709533,-1.1194041293717365,0
RBM8A,6.627967164046389,-2.102637210586336,0
PTP4A2,65.1879405889661,-14.275955281471909,0
AC021088.1,0.0124081654037267,-0.0173355754815321,0
IGDCC4,2.8999636022035524,-4.169890965139581,0
AC053545.1,2.4997898936618808,-1.4323504190871958,0
C5orf47,1.2195504488094668,0.1395239154047359,0
FLCN,17.887511388376883,-10.703161939889496,0
AL627443.1,0.0647511953894725,0.0218298525460885,0
FAAP20,11.987204011138562,-6.705070123230119,0
MIR5689HG,0.0414180854285375,0.0030500536452209,0
CEACAM3,0.0168017240503715,-0.0145426357689089,0
ARPC3,26.87710579489973,-10.824542666958788,0
GSTM2,6.267009928044043,-0.8932517281918881,0
DNAJB7,0.4215871333574153,-0.1192103254772654,0
FZD1,6.534284676849748,-6.764351235868003,0
ERP27,3.2494100338812806,-0.7649500833453471,0
AL158152.1,56.04586964212712,-20.49647975414608,0
NSUN4,23.679791875678507,-12.788392831964885,0
EPHA6,13.892270068976757,-6.443336624005788,0
SIPA1,2.8615763296430914,-1.3579054204470522,0
AC092794.2,0.1468766690424309,-0.0640824083930048,0
AC011586.1,2.195972960166813,0.8670372534826168,0
MRPL16,4.954892909699859,-1.5363178898042709,0
AC067852.5,0.9100935331901456,0.1587181466922652,0
NNMT,56.85008270545203,-58.425931030938045,0
FNBP4,117.88269528038283,-40.30214714023964,0
PITRM1,16.890831252113202,-6.423897034888301,0
CCDC62,1.8333648190001344,-0.5894352985122148,0
AC145207.1,0.1435688161985941,-0.1166463359798866,0
RFPL4A,0.0121877661964056,-0.0041767418588302,0
TOM1L1,99.09216202932924,-28.74613882205765,0
GABRE,8.776814760720725,-7.360067813789134,0
MRPL22,8.657183926057446,-2.147393761852746,0
C20orf203,1.864817924621295,-1.5948305129002145,0
CRISPLD1,3.7753723138693647,0.1991042676854224,0
FNBP1L,244.76128938547012,-60.352688844802,0
HEATR6,9.637383337144287,-2.867717802331688,0
FCGR2A,3.0409961623612207,-1.9784803531030688,0
MPHOSPH9,44.72712831007152,-8.221277152934988,0
AC110597.1,0.3015970711763799,-0.1710957613870004,0
HTR4,1.0929822554493247,-0.4301649862378786,0
GFM1,23.11312348809772,-8.43998256184523,0
SNX8,31.60151859467198,-17.796199951178895,0
SMAD5-AS1,0.0506713539533631,0.0018126764504215,0
FOXQ1,3.192499824714442,-0.1810162059276422,0
TMIGD1,0.2730920654130219,-0.1185661290832501,0
ARR3,0.3549409405798812,-0.1408481311454133,0
AC027290.1,0.2834814220026327,0.0571793869625828,0
ZNF736,42.10535843039786,-6.251761863431145,0
DYRK1A,279.681107798333,-71.63743123528644,0
LGALS7,0.0144981961125095,-0.0077731804999463,0
SLC26A8,1.6777407252305825,-0.9302354066364014,0
MALSU1,16.067568993667205,-4.532085246710484,0
AC090945.1,24.71568395565462,-1.4236546482963426,0
MFSD8,31.63134202475121,-10.756084334064289,0
SLC31A2,3.226605770349671,-2.505308440684791,0
NR1I3,2.4995797509108604,-2.145683828424506,0
SLC10A5,2.560006512900814,-1.6835293990320097,0
SMIM9,0.0669523033779826,-0.0134804481190421,0
MKLN1-AS,4.674629266184051,-0.5911654871499449,0
SERBP1,38.99630327769904,-15.025220627111612,0
AC119427.1,0.1696905389384872,-0.0817841527412064,0
EFCAB8,0.9336271660241536,-0.3274368226695266,0
AC008957.1,0.4930268107665235,-0.3746444025314971,0
IL18,60.59280051564013,-45.26465066033224,0
SRP19,24.423289233839416,-5.631008207254837,0
AC131391.1,0.7003114085330754,-0.2572483971972454,0
HLA-DPB1,7.244348771655338,-3.6695903722952834,0
COL21A1,8.400214687126512,-5.5697407091213,0
GTPBP8,7.384480371473523,-0.6177812857495545,0
DPYS,60.15607247119952,-58.423802236702336,0
SASH3,1.1600294291643605,-0.7490993330180322,0
ARPC2,63.60016463632009,-28.67978540456301,0
PPP1R18,2.373119948307448,-2.355579615212778,0
LINC01589,0.0447834643740895,-0.0330988801260746,0
